state,unmet_need,se.unmet_need,year,pred,pred_upper,pred_lower
Africa:Senegal:Ziguinchor:Oussouye,,,1991,0.2842645075597553,0.4326258703457163,0.1719171215100332
Africa:Senegal:Ziguinchor:Oussouye,,,1992,0.2843675124765789,0.4176631864680157,0.1808972239083905
Africa:Senegal:Ziguinchor:Oussouye,0.3333333333333333,0.0796511598800243,1993,0.2844746295618211,0.4013525733633465,0.1911485334547981
Africa:Senegal:Ziguinchor:Oussouye,,,1994,0.279702692829896,0.4013082710709771,0.1840271428466148
Africa:Senegal:Ziguinchor:Oussouye,,,1995,0.2749840346935049,0.3994817620742326,0.1781283396308666
Africa:Senegal:Ziguinchor:Oussouye,,,1996,0.2703627695819198,0.3963363296598779,0.1732216147198875
Africa:Senegal:Ziguinchor:Oussouye,,,1997,0.2658366413506611,0.3920078772322058,0.1692047695026007
Africa:Senegal:Ziguinchor:Oussouye,,,1998,0.261403863384156,0.3865542435182533,0.1659894761916651
Africa:Senegal:Ziguinchor:Oussouye,,,1999,0.2570628893879198,0.3799900710919646,0.1635400334124369
Africa:Senegal:Ziguinchor:Oussouye,,,2000,0.2528123923391016,0.3722831278370282,0.161855418165022
Africa:Senegal:Ziguinchor:Oussouye,,,2001,0.2486511326472159,0.3633406323027224,0.161007985814592
Africa:Senegal:Ziguinchor:Oussouye,,,2002,0.244577940926352,0.3529915855637891,0.1611103394823366
Africa:Senegal:Ziguinchor:Oussouye,,,2003,0.2405916854852426,0.3409667573926191,0.1623428208149472
Africa:Senegal:Ziguinchor:Oussouye,,,2004,0.2366913532084684,0.3268959939492697,0.16505884459389
Africa:Senegal:Ziguinchor:Oussouye,0.2156741739793496,0.0531260744560944,2005,0.2329915878393254,0.3099229168855413,0.1701748576459412
Africa:Senegal:Ziguinchor:Oussouye,,,2006,0.2294467964657354,0.3112260381728501,0.1638194248123828
Africa:Senegal:Ziguinchor:Oussouye,,,2007,0.2260932470186441,0.3080697639023227,0.1606879111190957
Africa:Senegal:Ziguinchor:Oussouye,,,2008,0.2228136164783808,0.300690648092994,0.1603578684396774
Africa:Senegal:Ziguinchor:Oussouye,,,2009,0.2196067411797763,0.2885338555581392,0.1632664105210131
Africa:Senegal:Ziguinchor:Oussouye,0.2239620710400829,0.0344700212250511,2010,0.2164139298114369,0.2695681209157479,0.1712369648775663
Africa:Senegal:Ziguinchor:Oussouye,,,2011,0.2122882466071352,0.2734856059922546,0.1616382233584631
Africa:Senegal:Ziguinchor:Oussouye,0.1666666666666666,3.469446951953615e-18,2012,0.2086234650527894,0.2673083390745609,0.1596576457181295
Africa:Senegal:Ziguinchor:Oussouye,,,2013,0.1947667730303427,0.2461096241216887,0.1517507123952194
Africa:Senegal:Ziguinchor:Oussouye,0.1664569697785125,0.0167369046664308,2014,0.1819588506927834,0.2138075937961141,0.1537903571312053
Africa:Senegal:Ziguinchor:Oussouye,0.0,0.0,2015,0.1909137327906813,0.2356738093191651,0.1529193381396423
Africa:Senegal:Ziguinchor:Oussouye,0.2098050308389343,0.0331530579616504,2016,0.1869300071370052,0.2303780267104223,0.1503224506845331
Africa:Senegal:Ziguinchor:Oussouye,0.2478202131256134,0.1192121303336144,2017,0.1893119531415679,0.2440612533028384,0.1449107875680629
Africa:Senegal:Ziguinchor:Oussouye,0.2137606751220684,0.0535644879425749,2018,0.1890046479056848,0.2505594061241787,0.140183415129592
Africa:Senegal:Ziguinchor:Oussouye,0.0833333333333333,1.214306433183765e-17,2019,0.1875520124871044,0.2640660185445467,0.1298560539550526
Africa:Senegal:Ziguinchor:Oussouye,,,2020,0.1874151573611242,0.2792735913654963,0.121169683497972
Africa:Senegal:Ziguinchor:Oussouye,,,2021,0.1872499891917752,0.2927477056326967,0.114041578682263
Africa:Senegal:Ziguinchor:Oussouye,,,2022,0.1871173981472109,0.305276514564434,0.1079456031246036
Africa:Senegal:Ziguinchor:Oussouye,,,2023,0.1870177104893575,0.3171883182406267,0.1025766274386732
Africa:Senegal:Ziguinchor:Oussouye,,,2024,0.1869510325920013,0.3286862529466787,0.0977479697811724
Africa:Senegal:Ziguinchor:Oussouye,,,2025,0.1869174077083518,0.3399007695400101,0.0933358836664956
Africa:Senegal:Ziguinchor:Bignona,,,1990,0.2377634426067245,0.3512552634678045,0.1522669776453272
Africa:Senegal:Ziguinchor:Bignona,,,1991,0.2379486271799865,0.3339650666334853,0.1627591678766122
Africa:Senegal:Ziguinchor:Bignona,,,1992,0.2383203072463342,0.3141698787781467,0.1760386474308698
Africa:Senegal:Ziguinchor:Bignona,0.24,0.0255672630187825,1993,0.2388335866065505,0.2886178322034656,0.1953142173941698
Africa:Senegal:Ziguinchor:Bignona,,,1994,0.2396487214456066,0.3102790896137228,0.1808465964865212
Africa:Senegal:Ziguinchor:Bignona,,,1995,0.2406080147302471,0.3247552686263622,0.17265942732341
Africa:Senegal:Ziguinchor:Bignona,,,1996,0.2417579657160956,0.335272848910042,0.1676783605849206
Africa:Senegal:Ziguinchor:Bignona,,,1997,0.2431011055250959,0.3429759785914539,0.1649218993227865
Africa:Senegal:Ziguinchor:Bignona,,,1998,0.2446400548232849,0.3484044835301255,0.1639095064638626
Africa:Senegal:Ziguinchor:Bignona,,,1999,0.2463775796041805,0.3518176698059905,0.1644222013526738
Africa:Senegal:Ziguinchor:Bignona,,,2000,0.2483165859512242,0.3532924679574233,0.1664066642859385
Africa:Senegal:Ziguinchor:Bignona,,,2001,0.250460112330372,0.3527486562744345,0.1699496206021661
Africa:Senegal:Ziguinchor:Bignona,,,2002,0.2528113396205266,0.3499256256433007,0.1753027286716615
Africa:Senegal:Ziguinchor:Bignona,,,2003,0.2553736062213215,0.3442922108780969,0.1829664506239128
Africa:Senegal:Ziguinchor:Bignona,,,2004,0.2581506234519651,0.3347482649509026,0.1938997733724493
Africa:Senegal:Ziguinchor:Bignona,0.2562794746812464,0.0334700383526018,2005,0.2612705579868402,0.3186204103316696,0.2110101009329386
Africa:Senegal:Ziguinchor:Bignona,,,2006,0.264151685251474,0.3364707893971934,0.2026199557405627
Africa:Senegal:Ziguinchor:Bignona,,,2007,0.267377106286954,0.3458874141858308,0.2013010313458234
Africa:Senegal:Ziguinchor:Bignona,,,2008,0.270831512323319,0.3485036184214459,0.2051965959437625
Africa:Senegal:Ziguinchor:Bignona,,,2009,0.2745236751914368,0.3437803799026475,0.2148910825598892
Africa:Senegal:Ziguinchor:Bignona,0.2934873398349757,0.0295395132376662,2010,0.278412766219984,0.3274590933227772,0.2343017707612961
Africa:Senegal:Ziguinchor:Bignona,,,2011,0.2727691023729365,0.3377714652266653,0.2164345405237729
Africa:Senegal:Ziguinchor:Bignona,0.2816161815130941,0.0977089066502983,2012,0.2678564939686622,0.333391116886238,0.2110320264796907
Africa:Senegal:Ziguinchor:Bignona,,,2013,0.2500068963048812,0.3154815051670157,0.1940807897610621
Africa:Senegal:Ziguinchor:Bignona,0.2064771737191113,0.0480519337686422,2014,0.2335459407793559,0.2868045321420459,0.1871750310382836
Africa:Senegal:Ziguinchor:Bignona,0.2004259592636059,0.0348403463050879,2015,0.2262797338329796,0.2727500214380428,0.1853684069956322
Africa:Senegal:Ziguinchor:Bignona,0.1649287116820765,0.0697483453065162,2016,0.2143173842653789,0.2592196787451528,0.1753131617591373
Africa:Senegal:Ziguinchor:Bignona,0.2540845836615556,0.0209586637694766,2017,0.2238750094960379,0.256387800856556,0.1945417022189139
Africa:Senegal:Ziguinchor:Bignona,0.1739840399052008,0.0306017138758814,2018,0.1943534361453151,0.2331530831047435,0.1604318718005908
Africa:Senegal:Ziguinchor:Bignona,0.1358303003108704,0.0283286190549727,2019,0.1779381474852914,0.2236006698461257,0.1394189084687808
Africa:Senegal:Ziguinchor:Bignona,,,2020,0.1771348205997926,0.2423805062766117,0.1258195820453135
Africa:Senegal:Ziguinchor:Bignona,,,2021,0.1763966769077884,0.2572822955948094,0.1162108001143354
Africa:Senegal:Ziguinchor:Bignona,,,2022,0.1758044020544224,0.270421790910641,0.1085906485751523
Africa:Senegal:Ziguinchor:Bignona,,,2023,0.1753611349599877,0.2827112045939509,0.1022086914795371
Africa:Senegal:Ziguinchor:Bignona,,,2024,0.1750673079695453,0.2944679737033055,0.0966965643542708
Africa:Senegal:Ziguinchor:Bignona,,,2025,0.174922710262768,0.3059502321893469,0.0918385579949408
Africa:Senegal:Ziguinchor:Ziguinchor,,,1990,0.2676189204820909,0.3982468640195943,0.1682191530566095
Africa:Senegal:Ziguinchor:Ziguinchor,,,1991,0.2673586755463407,0.3809372384606816,0.178191160580007
Africa:Senegal:Ziguinchor:Ziguinchor,,,1992,0.2668334878810006,0.3612695405372859,0.1899427990583437
Africa:Senegal:Ziguinchor:Ziguinchor,0.2692307692307693,0.0387025900945299,1993,0.2660034821854835,0.3374942808071225,0.20502587457064
Africa:Senegal:Ziguinchor:Ziguinchor,,,1994,0.2647265546694237,0.3512632438346717,0.1933300983689005
Africa:Senegal:Ziguinchor:Ziguinchor,,,1995,0.2631484834989013,0.3597385136663611,0.1852514496099669
Africa:Senegal:Ziguinchor:Ziguinchor,,,1996,0.2613145280257092,0.3645474998512788,0.1793778326386419
Africa:Senegal:Ziguinchor:Ziguinchor,,,1997,0.2592263460855682,0.3663702753515804,0.1750755898904913
Africa:Senegal:Ziguinchor:Ziguinchor,,,1998,0.2568871755277998,0.365611328156873,0.1720430804322326
Africa:Senegal:Ziguinchor:Ziguinchor,,,1999,0.254301526016511,0.3623642355579005,0.1701777645870965
Africa:Senegal:Ziguinchor:Ziguinchor,,,2000,0.2514747025589968,0.356636312895058,0.169459945140488
Africa:Senegal:Ziguinchor:Ziguinchor,,,2001,0.2484127702920486,0.348271116452747,0.1699980484611018
Africa:Senegal:Ziguinchor:Ziguinchor,,,2002,0.2451226467852587,0.3369333171235538,0.1720748113638465
Africa:Senegal:Ziguinchor:Ziguinchor,,,2003,0.2416120164299403,0.3219528516887687,0.1762915160190497
Africa:Senegal:Ziguinchor:Ziguinchor,,,2004,0.2378891810669584,0.3019113512578686,0.1839765222957069
Africa:Senegal:Ziguinchor:Ziguinchor,0.2327841460731873,0.0199713631846959,2005,0.2340771150168815,0.27164039898182,0.2002851692554469
Africa:Senegal:Ziguinchor:Ziguinchor,,,2006,0.2288603695913969,0.2870928656811402,0.1794753502863867
Africa:Senegal:Ziguinchor:Ziguinchor,,,2007,0.2236059775030228,0.2892806612887486,0.169235921888818
Africa:Senegal:Ziguinchor:Ziguinchor,,,2008,0.2182049633917138,0.2830519138872444,0.1646873075445147
Africa:Senegal:Ziguinchor:Ziguinchor,,,2009,0.2126664387400308,0.2687823583207481,0.1654482865517337
Africa:Senegal:Ziguinchor:Ziguinchor,0.1999432247585244,0.0202285291184067,2010,0.2069218201545276,0.2429614908823861,0.1748953365076389
Africa:Senegal:Ziguinchor:Ziguinchor,,,2011,0.2107206943630858,0.2607043111816348,0.1680205522046438
Africa:Senegal:Ziguinchor:Ziguinchor,0.2097284711870493,0.0386802058613494,2012,0.214672385069323,0.2615815182435914,0.1740280834456978
Africa:Senegal:Ziguinchor:Ziguinchor,,,2013,0.2092142408790974,0.2607126924411355,0.1655446422906714
Africa:Senegal:Ziguinchor:Ziguinchor,0.1796598553247476,0.0369375809734412,2014,0.203988335318703,0.2445923897941453,0.1685277136588837
Africa:Senegal:Ziguinchor:Ziguinchor,0.2209458949018193,0.0182872634792148,2015,0.2082930197452072,0.2368296074896848,0.1824771150209804
Africa:Senegal:Ziguinchor:Ziguinchor,0.1900922955457622,0.0200896770659384,2016,0.1811389156070974,0.209440039801746,0.1559824671948365
Africa:Senegal:Ziguinchor:Ziguinchor,0.137335039515126,0.0221921433405432,2017,0.1624764822452046,0.194875704014173,0.1343504767784302
Africa:Senegal:Ziguinchor:Ziguinchor,0.1717656911646292,0.0478546724606542,2018,0.1571036338186369,0.1976747348644611,0.1233719025969773
Africa:Senegal:Ziguinchor:Ziguinchor,0.126154874304478,0.0327752721996345,2019,0.1519152732691483,0.198913912599713,0.1141739458002265
Africa:Senegal:Ziguinchor:Ziguinchor,,,2020,0.1530511605987417,0.2167394003961777,0.105263041281753
Africa:Senegal:Ziguinchor:Ziguinchor,,,2021,0.1539502647558397,0.2316886734582071,0.09864061953637
Africa:Senegal:Ziguinchor:Ziguinchor,,,2022,0.1546704069590928,0.2451949640643153,0.0931712122740889
Africa:Senegal:Ziguinchor:Ziguinchor,,,2023,0.1552114037073577,0.2576729767492758,0.0883940164650848
Africa:Senegal:Ziguinchor:Ziguinchor,,,2024,0.155572408638813,0.2694057781403332,0.0840721791804408
Africa:Senegal:Ziguinchor:Ziguinchor,,,2025,0.1557527965319423,0.2805499242949326,0.0800716733849776
Africa:Senegal:Kaolack:Kaolack,,,1990,0.3226889827935876,0.4443647097475458,0.2211925155875816
Africa:Senegal:Kaolack:Kaolack,,,1991,0.3225102242350747,0.4234587199733515,0.2359047269184121
Africa:Senegal:Kaolack:Kaolack,,,1992,0.3221522669301073,0.3978148143887695,0.2549434555948957
Africa:Senegal:Kaolack:Kaolack,0.3243243243243243,0.0191660741327577,1993,0.321577956942095,0.3589316830241025,0.2863864077786649
Africa:Senegal:Kaolack:Kaolack,,,1994,0.3161433404746337,0.3864831800861714,0.2534003988855416
Africa:Senegal:Kaolack:Kaolack,,,1995,0.3105490121004509,0.3984687305291787,0.2344411881248394
Africa:Senegal:Kaolack:Kaolack,,,1996,0.3048361975403785,0.4038466377093405,0.2209949570898211
Africa:Senegal:Kaolack:Kaolack,,,1997,0.2990095101783938,0.4048776543700739,0.2108498911618141
Africa:Senegal:Kaolack:Kaolack,,,1998,0.2930750182177629,0.4025218707326251,0.2030429795763226
Africa:Senegal:Kaolack:Kaolack,,,1999,0.2870394863747646,0.3972782104352406,0.1970896496312391
Africa:Senegal:Kaolack:Kaolack,,,2000,0.2809102331594216,0.3893856592043331,0.1927603562410148
Africa:Senegal:Kaolack:Kaolack,,,2001,0.2746948475606405,0.3788693788232024,0.1900054014871488
Africa:Senegal:Kaolack:Kaolack,,,2002,0.2684012848988977,0.3655285389910276,0.1889645690183095
Africa:Senegal:Kaolack:Kaolack,,,2003,0.2620370290053019,0.3488757719820664,0.1900453442085126
Africa:Senegal:Kaolack:Kaolack,,,2004,0.2556068249133859,0.3278686757381605,0.1942134026514911
Africa:Senegal:Kaolack:Kaolack,0.2291757872275161,0.0270298856453402,2005,0.2492113430285589,0.299552909129759,0.2045954153453118
Africa:Senegal:Kaolack:Kaolack,,,2006,0.2546151126748168,0.3225773676747011,0.1964834491265923
Africa:Senegal:Kaolack:Kaolack,,,2007,0.2600173302901326,0.3362029048660532,0.1958353759446994
Africa:Senegal:Kaolack:Kaolack,,,2008,0.2653251804995133,0.3426023410016801,0.2002125752534232
Africa:Senegal:Kaolack:Kaolack,,,2009,0.2705407502351527,0.3415412385733854,0.2098101498906782
Africa:Senegal:Kaolack:Kaolack,0.2971063851937176,0.0375773202308151,2010,0.2756078224027122,0.3297744646228386,0.2275845579844413
Africa:Senegal:Kaolack:Kaolack,,,2011,0.2721646377436997,0.3338766767027953,0.2185042332209965
Africa:Senegal:Kaolack:Kaolack,0.2807278394098645,0.0394988541692576,2012,0.2690257296803366,0.3209463628615348,0.2229187455344295
Africa:Senegal:Kaolack:Kaolack,,,2013,0.2485371210478807,0.3050997815976699,0.1995315207641814
Africa:Senegal:Kaolack:Kaolack,0.2249182637342859,0.0362730112876203,2014,0.2293682280484112,0.2727224120055934,0.1909477192416498
Africa:Senegal:Kaolack:Kaolack,0.2039626940856997,0.0238469210305636,2015,0.2155461815341333,0.2512123933415381,0.1834967145830977
Africa:Senegal:Kaolack:Kaolack,0.1774068974182795,0.0294593829443015,2016,0.1973603936003115,0.2341520547305899,0.164907441829087
Africa:Senegal:Kaolack:Kaolack,0.2051026306709865,0.0323007781421423,2017,0.2046816373427323,0.2437069251168347,0.1704850026833804
Africa:Senegal:Kaolack:Kaolack,0.2259112547756107,0.0398198352208182,2018,0.2112733855630042,0.2547177479805624,0.1736572316884445
Africa:Senegal:Kaolack:Kaolack,0.2285452277586022,0.0346689821981,2019,0.216186813799776,0.2652989565020129,0.1742026163049437
Africa:Senegal:Kaolack:Kaolack,,,2020,0.2170815774507073,0.2897547370585683,0.1588521058414476
Africa:Senegal:Kaolack:Kaolack,,,2021,0.2177836515500408,0.3087469254006197,0.1481850151296415
Africa:Senegal:Kaolack:Kaolack,,,2022,0.2183477456149332,0.3252118413317433,0.1396325881495655
Africa:Senegal:Kaolack:Kaolack,,,2023,0.2187708285499627,0.3401828527899665,0.1322854497167281
Africa:Senegal:Kaolack:Kaolack,,,2024,0.2190517600221955,0.3541379697154317,0.1257464974620907
Africa:Senegal:Kaolack:Kaolack,,,2025,0.2191901301183399,0.3673506547271846,0.1197715169622848
Africa:Senegal:Kédougou:Saraya,,,1990,0.2198243037203906,0.4060021656786906,0.1049663939490773
Africa:Senegal:Kédougou:Saraya,,,1991,0.2203041856091691,0.3966157986327777,0.1095813150268842
Africa:Senegal:Kédougou:Saraya,,,1992,0.2213406871665999,0.3882737806900234,0.1145064953142828
Africa:Senegal:Kédougou:Saraya,,,1993,0.2229000500703604,0.3809744081970794,0.1198649396959209
Africa:Senegal:Kédougou:Saraya,,,1994,0.226144271131594,0.3803005392285926,0.124306623690517
Africa:Senegal:Kédougou:Saraya,,,1995,0.2299627438950499,0.3804601218249031,0.1290984197641065
Africa:Senegal:Kédougou:Saraya,,,1996,0.234419690519196,0.3815979269838613,0.1342407931616181
Africa:Senegal:Kédougou:Saraya,,,1997,0.2395384136832594,0.3836541779148933,0.1397905901057583
Africa:Senegal:Kédougou:Saraya,,,1998,0.2453437199048785,0.3865483898987236,0.1458281351398497
Africa:Senegal:Kédougou:Saraya,,,1999,0.2518619004451265,0.3901736811947577,0.152459639815438
Africa:Senegal:Kédougou:Saraya,,,2000,0.259121247010013,0.3944091022736894,0.1598235860265146
Africa:Senegal:Kédougou:Saraya,,,2001,0.2671496703714573,0.3992114329900804,0.1680650934570142
Africa:Senegal:Kédougou:Saraya,,,2002,0.2759774283214697,0.404237592219775,0.1773819578828253
Africa:Senegal:Kédougou:Saraya,,,2003,0.2856372143430062,0.4092348396076968,0.1880950784294716
Africa:Senegal:Kédougou:Saraya,,,2004,0.2961608825031139,0.4140002816320752,0.2005967966123737
Africa:Senegal:Kédougou:Saraya,0.217391304347826,6.938893903907231e-18,2005,0.3077239330818555,0.4178414974411339,0.2156366563076792
Africa:Senegal:Kédougou:Saraya,,,2006,0.3165612217104165,0.4228933546040972,0.2261334640396899
Africa:Senegal:Kédougou:Saraya,,,2007,0.3263683204520823,0.4256034173388163,0.240227339295556
Africa:Senegal:Kédougou:Saraya,,,2008,0.3370303342105367,0.4246327954874084,0.2590792189305694
Africa:Senegal:Kédougou:Saraya,,,2009,0.3485731091375298,0.4169895134375714,0.285805070483858
Africa:Senegal:Kédougou:Saraya,0.3682649603501901,0.014438572777338,2010,0.3609821798379627,0.3879925941696234,0.3348655599527825
Africa:Senegal:Kédougou:Saraya,,,2011,0.3455245016631438,0.3973487110170732,0.2971078374510859
Africa:Senegal:Kédougou:Saraya,0.3228438224189464,0.0159185685617957,2012,0.3315404981117953,0.3607728781226149,0.3034837551807528
Africa:Senegal:Kédougou:Saraya,,,2013,0.3322418256805485,0.3905854077844103,0.2788114727859418
Africa:Senegal:Kédougou:Saraya,0.4425300584295863,0.0821955358497713,2014,0.3340799198555631,0.3914945997064987,0.2819125564599236
Africa:Senegal:Kédougou:Saraya,0.3289167633197002,0.0360681294935353,2015,0.3247511770789141,0.3727396622841357,0.280503473663331
Africa:Senegal:Kédougou:Saraya,0.3355842988124219,0.064163351057537,2016,0.2956723753987902,0.3422089540464192,0.253486473628076
Africa:Senegal:Kédougou:Saraya,0.2818402297347764,0.0127070107298032,2017,0.2817202589588761,0.3047299542438251,0.2598156251228599
Africa:Senegal:Kédougou:Saraya,0.2625591068705779,0.0210539761544794,2018,0.2676475707838264,0.301276829916931,0.2364553919614582
Africa:Senegal:Kédougou:Saraya,0.2832438710387113,0.0586190446260181,2019,0.2653615298809043,0.3222042711088672,0.215372222402561
Africa:Senegal:Kédougou:Saraya,,,2020,0.2617175348009359,0.3444606975868786,0.1929204588622003
Africa:Senegal:Kédougou:Saraya,,,2021,0.2586428001428394,0.3612086928851609,0.1769438166068279
Africa:Senegal:Kédougou:Saraya,,,2022,0.2561999300163903,0.3757178018227473,0.1644222414587935
Africa:Senegal:Kédougou:Saraya,,,2023,0.2543778462339907,0.3891335372579803,0.1541948559331674
Africa:Senegal:Kédougou:Saraya,,,2024,0.253168118190809,0.4020456272912774,0.1456491532495774
Africa:Senegal:Kédougou:Saraya,,,2025,0.2525650549681465,0.4148017182662373,0.1384170914707785
Africa:Senegal:Kédougou:Kédougou,,,1990,0.2254848253832869,0.3965566705702291,0.112966050068145
Africa:Senegal:Kédougou:Kédougou,,,1991,0.2250607208112184,0.3844459401383186,0.1175890922767289
Africa:Senegal:Kédougou:Kédougou,,,1992,0.2242005657509879,0.3719085472292877,0.1221346874603034
Africa:Senegal:Kédougou:Kédougou,0.0784313725490196,0.0552340997561192,1993,0.2228629727292304,0.3586638375301896,0.1266494597592546
Africa:Senegal:Kédougou:Kédougou,,,1994,0.2283853310594677,0.363776664401016,0.1313169468377017
Africa:Senegal:Kédougou:Kédougou,,,1995,0.2335061293434066,0.3679387705116163,0.1359721423135768
Africa:Senegal:Kédougou:Kédougou,,,1996,0.2382475184213322,0.3714101755861649,0.1405800178794736
Africa:Senegal:Kédougou:Kédougou,,,1997,0.2425900784640683,0.3740283358180037,0.1451643054782085
Africa:Senegal:Kédougou:Kédougou,,,1998,0.2465170984817672,0.3756754386306606,0.1497633489247249
Africa:Senegal:Kédougou:Kédougou,,,1999,0.2500146242754531,0.3762327503208408,0.1544363354610363
Africa:Senegal:Kédougou:Kédougou,,,2000,0.2530705333286018,0.3755448885088439,0.1592711532825846
Africa:Senegal:Kédougou:Kédougou,,,2001,0.2556749828752176,0.3734041929222804,0.1643973713548311
Africa:Senegal:Kédougou:Kédougou,,,2002,0.257820178379096,0.3695404653211263,0.1700036545523108
Africa:Senegal:Kédougou:Kédougou,,,2003,0.2595003982696486,0.3635639247935996,0.1763685187984651
Africa:Senegal:Kédougou:Kédougou,,,2004,0.2607118269685221,0.3548820981927717,0.183925056142642
Africa:Senegal:Kédougou:Kédougou,0.2311528114890311,0.0528424193289784,2005,0.2615766530715435,0.34240131781924,0.1937383218530481
Africa:Senegal:Kédougou:Kédougou,,,2006,0.2648721131867522,0.3537001955368798,0.1915023937338091
Africa:Senegal:Kédougou:Kédougou,,,2007,0.2678360767696812,0.3599032625957596,0.1922072422856365
Africa:Senegal:Kédougou:Kédougou,,,2008,0.2703342773154374,0.3612246817452419,0.1954295183882653
Africa:Senegal:Kédougou:Kédougou,,,2009,0.2723590208653909,0.3572184715554741,0.2015521065199345
Africa:Senegal:Kédougou:Kédougou,0.2977773315130723,0.0638355903825927,2010,0.273835963659983,0.3462692992074045,0.2119042905353982
Africa:Senegal:Kédougou:Kédougou,,,2011,0.2731928653137407,0.3472947151545518,0.2101040177692474
Africa:Senegal:Kédougou:Kédougou,0.2528253104180096,0.0692071946049447,2012,0.2724862415371785,0.3372081740956089,0.2161912552959379
Africa:Senegal:Kédougou:Kédougou,,,2013,0.2613058054813858,0.32033971270622,0.2099862374821037
Africa:Senegal:Kédougou:Kédougou,0.2527706225509313,0.0211577823887506,2014,0.2503952017433732,0.2857921363636417,0.2180742155002759
Africa:Senegal:Kédougou:Kédougou,0.231655788089294,0.0347413284673374,2015,0.239236593321913,0.2803590989148,0.2023865547502334
Africa:Senegal:Kédougou:Kédougou,0.199931949620817,0.0472926780100115,2016,0.2165279508665635,0.2592794779625955,0.179103910445191
Africa:Senegal:Kédougou:Kédougou,0.2213541957008866,0.0340206330940307,2017,0.2149724139098865,0.2530936533934456,0.1812509659689508
Africa:Senegal:Kédougou:Kédougou,0.2157184586320685,0.0176772644395807,2018,0.2096835869414851,0.2394836554906611,0.1827248570239077
Africa:Senegal:Kédougou:Kédougou,0.1561065244994866,0.032281247497863,2019,0.1979359058232875,0.2433218839707969,0.1589950763738614
Africa:Senegal:Kédougou:Kédougou,,,2020,0.2003970135067445,0.2693715300113963,0.1453499586112247
Africa:Senegal:Kédougou:Kédougou,,,2021,0.2023962904934119,0.2901452407025879,0.1359819533407844
Africa:Senegal:Kédougou:Kédougou,,,2022,0.2040041412423438,0.308141512646538,0.1284665325143245
Africa:Senegal:Kédougou:Kédougou,,,2023,0.2052154059215069,0.3242293805542935,0.1219869102550172
Africa:Senegal:Kédougou:Kédougou,,,2024,0.2060253794290516,0.3388251472098628,0.1161481220249521
Africa:Senegal:Kédougou:Kédougou,,,2025,0.2064308259131354,0.3521720655815435,0.1107349832297541
Africa:Senegal:Kédougou:Salémata,,,1990,0.266681451923893,0.4767606889597603,0.1265819242719633
Africa:Senegal:Kédougou:Salémata,,,1991,0.2668496649198661,0.4666200158864456,0.1314408708012021
Africa:Senegal:Kédougou:Salémata,,,1992,0.2672065713927991,0.4569990989374894,0.1364443496769456
Africa:Senegal:Kédougou:Salémata,,,1993,0.2677056909305708,0.4477189051920576,0.1416158800552852
Africa:Senegal:Kédougou:Salémata,,,1994,0.2696198811952724,0.4446996748361093,0.1455826108734225
Africa:Senegal:Kédougou:Salémata,,,1995,0.2716875577550273,0.4419854048030971,0.1496487813898472
Africa:Senegal:Kédougou:Salémata,,,1996,0.2739595692938571,0.4397351017534251,0.1537988303247613
Africa:Senegal:Kédougou:Salémata,,,1997,0.2764391573467046,0.4378997246058184,0.1580656053515367
Africa:Senegal:Kédougou:Salémata,,,1998,0.2791295603980529,0.4364168514751786,0.1624853978407449
Africa:Senegal:Kédougou:Salémata,,,1999,0.2820339986147794,0.4352081293036636,0.1671080299921615
Africa:Senegal:Kédougou:Salémata,,,2000,0.2851556899998931,0.4341754081356758,0.171999876228868
Africa:Senegal:Kédougou:Salémata,,,2001,0.2884979040019916,0.4331952948089058,0.1772479105714664
Africa:Senegal:Kédougou:Salémata,,,2002,0.2920640607684215,0.4321119948757331,0.1829652468491553
Africa:Senegal:Kédougou:Salémata,,,2003,0.2958578905007782,0.430729197393396,0.1892990689684902
Africa:Senegal:Kédougou:Salémata,,,2004,0.2998837299849327,0.4288040844348789,0.1964428701499708
Africa:Senegal:Kédougou:Salémata,0.1428571428571428,0.0,2005,0.304285515575021,0.4260093256000832,0.2048775884987147
Africa:Senegal:Kédougou:Salémata,,,2006,0.3053545028842784,0.4239973689594155,0.2079696294869003
Africa:Senegal:Kédougou:Salémata,,,2007,0.3067744325657794,0.4201030584602448,0.2129104765130532
Africa:Senegal:Kédougou:Salémata,,,2008,0.3084054930313314,0.4137640234002221,0.2199855645712905
Africa:Senegal:Kédougou:Salémata,,,2009,0.3102480276181014,0.4040287835278215,0.2300719457254049
Africa:Senegal:Kédougou:Salémata,0.3230318767643202,0.0690070749973842,2010,0.3122263374895987,0.3886533043565163,0.2451371091862893
Africa:Senegal:Kédougou:Salémata,,,2011,0.3154662614342365,0.3885218865428458,0.2509773804147524
Africa:Senegal:Kédougou:Salémata,0.3450265357607861,0.0344207491308073,2012,0.3194216873286382,0.374829069733338,0.2689168638538335
Africa:Senegal:Kédougou:Salémata,,,2013,0.2919308133666085,0.3621072879213675,0.230829404414639
Africa:Senegal:Kédougou:Salémata,0.2272727272727272,2.0816681711721688e-17,2014,0.2665419465270678,0.3363598589547524,0.2068235718261538
Africa:Senegal:Kédougou:Salémata,0.2673523476365113,0.0988032548775042,2015,0.2458628399712426,0.3105132396531174,0.1908303655005853
Africa:Senegal:Kédougou:Salémata,0.2013259714593706,0.0940872171681887,2016,0.2106122376466583,0.2656463068105162,0.1642447493798416
